,회사명,결산기준일,자산총계,자본총계,부채총계
8557,제이엔케이히터,2019-03-31,200876490752.0,61874085888.0,139002396672.0
8558,제이엔케이히터,2019-06-30,205055180800.0,74205954048.0,130849226752.0
8559,제이엔케이히터,2019-09-30,219896823808.0,73090383872.0,146806439936.0
8560,제이엔케이히터,2019-12-31,176697327616.0,89041223680.0,87656112128.0
8561,제이엔케이히터,2020-03-31,177312268288.0,95100239872.0,82212028416.0
8562,제이엘케이,2020-03-31,36808937472.0,34645897216.0,2163041280.0
8563,제이엘케이인스펙션,2017-12-31,5252020736.0,-8643803136.0,13895823360.0
8564,제이엘케이인스펙션,2018-12-31,9423020032.0,6095168512.0,3327851776.0
8565,제이엘케이인스펙션,2019-12-31,38698295296.0,36300722176.0,2397574656.0
8566,제이엠아이,2017-12-31,107032674304.0,45820264448.0,61212409856.0
8567,제이엠아이,2018-12-31,103702691840.0,42648563712.0,61054124032.0
8568,제이엠아이,2019-03-31,92194807808.0,39975657472.0,52219146240.0
8569,제이엠아이,2019-06-30,83448389632.0,38212517888.0,45235867648.0
8570,제이엠아이,2019-09-30,81528422400.0,37248741376.0,44279676928.0
8571,제이엠아이,2019-12-31,83262382080.0,35522580480.0,47739797504.0
8572,제이엠아이,2020-03-31,84294459392.0,35033849856.0,49260613632.0
8573,제이엠티,2017-12-31,99107938304.0,43769442304.0,55338500096.0
8574,제이엠티,2018-12-31,88776228864.0,54962188288.0,33814040576.0
8575,제이엠티,2019-03-31,66979065856.0,53353078784.0,13625987072.0
8576,제이엠티,2019-06-30,71908777984.0,55299694592.0,16609087488.0
8577,제이엠티,2019-09-30,92342362112.0,58082119680.0,34260242432.0
8578,제이엠티,2019-12-31,71663173632.0,55263944704.0,16399230976.0
8579,제이엠티,2020-03-31,80531955712.0,57102426112.0,23429529600.0
8580,제이웨이,2017-12-31,7887930880.0,6701638144.0,1186292480.0
8581,제이웨이,2018-12-31,21496506368.0,10368390144.0,11128116224.0
8582,제이웨이,2019-03-31,23764682752.0,13351827456.0,10412855296.0
8583,제이웨이,2019-06-30,21526290432.0,13150728192.0,8375562752.0
8584,제이웨이,2019-09-30,21380820992.0,13100579840.0,8280241152.0
8585,제이웨이,2019-12-31,21075398656.0,12787425280.0,8287974400.0
8586,제이웨이,2020-03-31,19839490048.0,17143779328.0,2695711488.0
8587,제이준코스메틱,2017-12-31,152808472576.0,126997741568.0,25810728960.0
8588,제이준코스메틱,2018-12-31,214928998400.0,126633181184.0,88295817216.0
8589,제이준코스메틱,2019-03-31,222208524288.0,121285410816.0,100923113472.0
8590,제이준코스메틱,2019-06-30,191959580672.0,87893762048.0,104065810432.0
8591,제이준코스메틱,2019-09-30,165723996160.0,82782486528.0,82941501440.0
8592,제이준코스메틱,2019-12-31,123890343936.0,53252792320.0,70637551616.0
8593,제이준코스메틱,2020-03-31,121758187520.0,61914505216.0,59843682304.0
8594,제이콘텐트리,2017-12-31,661939552256.0,235733188608.0,426206330880.0
8595,제이콘텐트리,2018-12-31,821203435520.0,420933664768.0,400269803520.0
8596,제이콘텐트리,2019-03-31,1039728443392.0,422748028928.0,616980414464.0
8597,제이콘텐트리,2019-06-30,1082259800064.0,447267045376.0,634992721920.0
8598,제이콘텐트리,2019-09-30,1108985249792.0,446903746560.0,662081503232.0
8599,제이콘텐트리,2019-12-31,1161637789696.0,420580065280.0,741057757184.0
8600,제이콘텐트리,2020-03-31,1196281692160.0,408216502272.0,788065222656.0
8601,제이티,2017-12-31,42425696256.0,15201583104.0,27224115200.0
8602,제이티,2018-12-31,42019561472.0,22150088704.0,19869472768.0
8603,제이티,2019-12-31,57029869568.0,26698428416.0,30331441152.0
8604,제이티,2020-03-31,49195307008.0,29185777664.0,20009529344.0
8605,제일기획,2017-12-31,2238293213184.0,855988043776.0,1382305234944.0
8606,제일기획,2018-12-31,2172078129152.0,892792799232.0,1279285395456.0
8607,제일기획,2019-03-31,2333276635136.0,849820123136.0,1483456512000.0
8608,제일기획,2019-06-30,2256412082176.0,891855831040.0,1364556382208.0
8609,제일기획,2019-09-30,2325045051392.0,931804282880.0,1393240834048.0
8610,제일기획,2019-12-31,2252767232000.0,956815572992.0,1295951724544.0
8611,제일기획,2020-03-31,2259048988672.0,900258332672.0,1358790524928.0
8612,제일연마,2017-12-31,102349504512.0,75668758528.0,26680739840.0
8613,제일연마,2018-12-31,101544124416.0,79311421440.0,22232702976.0
8614,제일연마,2019-03-31,97474011136.0,77206233088.0,20267776000.0
8615,제일연마,2019-06-30,97487273984.0,79254855680.0,18232418304.0
8616,제일연마,2019-09-30,98917621760.0,80835239936.0,18082381824.0
8617,제일연마,2019-12-31,102503178240.0,84012253184.0,18490927104.0
8618,제일연마,2020-03-31,102804635648.0,82215927808.0,20588707840.0
8619,제일테크노스,2017-12-31,157904814080.0,70509666304.0,87395147776.0
8620,제일테크노스,2018-12-31,160194084864.0,74310615040.0,85883478016.0
8621,제일테크노스,2019-03-31,166565298176.0,74840973312.0,91724333056.0
8622,제일테크노스,2019-06-30,164377739264.0,76728958976.0,87648780288.0
8623,제일테크노스,2019-09-30,166838403072.0,76502532096.0,90335862784.0
8624,제일테크노스,2019-12-31,159138349056.0,76331008000.0,82807349248.0
8625,제일테크노스,2020-03-31,168792195072.0,75560280064.0,93231915008.0
8626,제일파마홀딩스,2017-12-31,244107935744.0,206724382720.0,37383553024.0
8627,제일파마홀딩스,2018-12-31,920085856256.0,589576273920.0,330509516800.0
8628,제일파마홀딩스,2019-03-31,904784117760.0,589701185536.0,315082899456.0
8629,제일파마홀딩스,2019-06-30,909048807424.0,592203481088.0,316845326336.0
8630,제일파마홀딩스,2019-09-30,896638582784.0,594473844736.0,302164738048.0
8631,제일파마홀딩스,2019-12-31,846474510336.0,483037052928.0,363437457408.0
8632,제일파마홀딩스,2020-03-31,844764807168.0,486483853312.0,358280921088.0
8633,제주반도체,2017-12-31,93135314944.0,51393896448.0,41741418496.0
8634,제주반도체,2018-12-31,226049081344.0,95206916096.0,130842165248.0
8635,제주반도체,2019-03-31,235391139840.0,95200894976.0,140190253056.0
8636,제주반도체,2019-06-30,232904671232.0,94862737408.0,138041933824.0
8637,제주반도체,2019-09-30,226149449728.0,95252512768.0,130896936960.0
8638,제주반도체,2019-12-31,224203063296.0,89786359808.0,134416695296.0
8639,제주반도체,2020-03-31,230704021504.0,103396032512.0,127307980800.0
8640,제주항공,2017-12-31,800417841152.0,331421843456.0,468995997696.0
8641,제주항공,2018-12-31,1031605321728.0,382410686464.0,649194635264.0
8642,제주항공,2019-03-31,1468101165056.0,407006773248.0,1061094359040.0
8643,제주항공,2019-06-30,1488406052864.0,377549422592.0,1110856564736.0
8644,제주항공,2019-09-30,1497036095488.0,347431960576.0,1149604200448.0
8645,제주항공,2019-12-31,1467507671040.0,325119016960.0,1142388686848.0
8646,제주항공,2020-03-31,1305193611264.0,223732514816.0,1081461178368.0
8647,젬백스,2017-12-31,160656179200.0,66944188416.0,93711990784.0
8648,젬백스,2018-12-31,172592054272.0,113810219008.0,58781847552.0
8649,젬백스,2019-03-31,171439423488.0,110967554048.0,60471869440.0
8650,젬백스,2019-06-30,166859276288.0,107164540928.0,59694739456.0
8651,젬백스,2019-09-30,132315348992.0,93636689920.0,38678659072.0
8652,젬백스,2019-12-31,163178086400.0,94951931904.0,68226154496.0
8653,젬백스,2020-03-31,155090452480.0,128312623104.0,26777827328.0
8654,젬백스링크,2020-03-31,182203482112.0,134115459072.0,48088031232.0
8655,젬백스지오,2017-12-31,155863646208.0,82986713088.0,72876924928.0
8656,젬백스지오,2018-12-31,152628953088.0,94949818368.0,57679130624.0
8657,젬백스지오,2019-03-31,147869499392.0,91889508352.0,55979999232.0
8658,젬백스지오,2019-06-30,145918574592.0,76789448704.0,69129125888.0
8659,젬백스지오,2019-09-30,140431851520.0,69783601152.0,70648258560.0
8660,젬백스지오,2019-12-31,146731286528.0,76686147584.0,70045147136.0
8661,젬백스지오,2020-03-31,134005792768.0,69564465152.0,64441323520.0
8662,조광ILI,2017-12-31,59138920448.0,51263205376.0,7875712000.0
8663,조광ILI,2018-12-31,63793557504.0,54267576320.0,9525979136.0
8664,조광ILI,2019-03-31,65256435712.0,54219149312.0,11037284352.0
8665,조광ILI,2019-06-30,64386842624.0,54570864640.0,9815979008.0
8666,조광ILI,2019-09-30,66749038592.0,55848488960.0,10900545536.0
8667,조광ILI,2019-12-31,93386670080.0,56733126656.0,36653543424.0
8668,조광ILI,2020-03-31,95070470144.0,55259168768.0,39811305472.0
8669,조광페인트,2017-12-31,265062350848.0,181826977792.0,83235364864.0
8670,조광페인트,2018-12-31,303627534336.0,174027341824.0,129600208896.0
8671,조광페인트,2019-03-31,308371292160.0,172549521408.0,135821770752.0
8672,조광페인트,2019-06-30,315777286144.0,176462643200.0,139314659328.0
8673,조광페인트,2019-09-30,313869500416.0,176961241088.0,136908242944.0
8674,조광페인트,2019-12-31,312545214464.0,172734693376.0,139810537472.0
8675,조광페인트,2020-03-31,314141114368.0,170653188096.0,143487926272.0
8676,조선내화,2017-12-31,999226212352.0,653617528832.0,345608716288.0
8677,조선내화,2018-12-31,1030622216192.0,693699608576.0,336922574848.0
8678,조선내화,2019-03-31,1031297826816.0,686428717056.0,344869109760.0
8679,조선내화,2019-06-30,1032670347264.0,689820991488.0,342849388544.0
8680,조선내화,2019-09-30,1058619064320.0,698358693888.0,360260304896.0
8681,조선내화,2019-12-31,1069059342336.0,703332417536.0,365726924800.0
8682,조선내화,2020-03-31,1104901701632.0,680827289600.0,424074346496.0
8683,조아제약,2017-12-31,83518177280.0,53184872448.0,30333304832.0
8684,조아제약,2018-12-31,84040794112.0,52909129728.0,31131670528.0
8685,조아제약,2019-03-31,84259815424.0,53231071232.0,31028746240.0
8686,조아제약,2019-06-30,87954808832.0,53329641472.0,34625167360.0
8687,조아제약,2019-09-30,86984744960.0,52497637376.0,34487107584.0
8688,조아제약,2019-12-31,86742089728.0,51749150720.0,34992943104.0
8689,조아제약,2020-03-31,86048178176.0,51812380672.0,34235801600.0
8690,조이맥스,2017-12-31,82306973696.0,61628829696.0,20678141952.0
8691,조이맥스,2018-12-31,41403527168.0,21231435776.0,20172093440.0
8692,조이맥스,2019-03-31,39078477824.0,17545816064.0,21532661760.0
8693,조이맥스,2019-06-30,34390892544.0,13757356032.0,20633536512.0
8694,조이맥스,2019-09-30,31920472064.0,10913093632.0,21007376384.0
8695,조이맥스,2019-12-31,27174430720.0,4543955456.0,22630475776.0
8696,조이맥스,2020-03-31,27217334272.0,4349019648.0,22868314112.0
8697,조이시티,2017-12-31,50633744384.0,33897437184.0,16736307200.0
8698,조이시티,2018-12-31,55167705088.0,26497908736.0,28669798400.0
8699,조이시티,2019-03-31,63791472640.0,26489094144.0,37302378496.0
8700,조이시티,2019-06-30,55386546176.0,19932858368.0,35453689856.0
8701,조이시티,2019-09-30,58588405760.0,23758338048.0,34830065664.0
8702,조이시티,2019-12-31,64930897920.0,25021995008.0,39908900864.0
8703,조이시티,2020-03-31,77937451008.0,48540413952.0,29397037056.0
8704,종근당,2017-12-31,677205311488.0,403294978048.0,273910366208.0
8705,종근당,2018-12-31,711494860800.0,430899560448.0,280595300352.0
8706,종근당,2019-03-31,722387140608.0,432673980416.0,289713160192.0
8707,종근당,2019-06-30,748223791104.0,444550021120.0,303673769984.0
8708,종근당,2019-09-30,770908815360.0,458589372416.0,312319442944.0
8709,종근당,2019-12-31,801352122368.0,474953220096.0,326398902272.0
8710,종근당,2020-03-31,829957472256.0,481578057728.0,348379414528.0
8711,종근당바이오,2017-12-31,179483377664.0,142045937664.0,37437452288.0
8712,종근당바이오,2018-12-31,184519524352.0,147661651968.0,36857868288.0
8713,종근당바이오,2019-06-30,208262725632.0,152092704768.0,56170016768.0
8714,종근당바이오,2019-09-30,209282662400.0,155386986496.0,53895667712.0
8715,종근당바이오,2019-12-31,233347514368.0,158462607360.0,74884898816.0
8716,종근당바이오,2020-03-31,251174092800.0,159806144512.0,91367948288.0
8717,종근당홀딩스,2017-12-31,818863603712.0,640194379776.0,178669240320.0
8718,종근당홀딩스,2018-12-31,871435730944.0,670778720256.0,200656994304.0
8719,종근당홀딩스,2019-03-31,961151434752.0,689659183104.0,271492218880.0
8720,종근당홀딩스,2019-06-30,968825765888.0,698406600704.0,270419181568.0
8721,종근당홀딩스,2019-09-30,1028876402688.0,725641789440.0,303234613248.0
8722,종근당홀딩스,2019-12-31,1074739609600.0,740065411072.0,334674165760.0
8723,종근당홀딩스,2020-03-31,1124719919104.0,750460272640.0,374259679232.0
8724,좋은사람들,2017-12-31,99097026560.0,71139917824.0,27957114880.0
8725,좋은사람들,2018-12-31,102858973184.0,86977413120.0,15881559040.0
8726,좋은사람들,2019-03-31,109283860480.0,84578508800.0,24705345536.0
8727,좋은사람들,2019-06-30,109529972736.0,84004511744.0,25525458944.0
8728,좋은사람들,2019-09-30,110541815808.0,84109844480.0,26431969280.0
8729,좋은사람들,2019-12-31,110237933568.0,77034102784.0,33203824640.0
8730,좋은사람들,2020-03-31,145233100800.0,107289911296.0,37943193600.0
8731,주성엔지니어링,2017-12-31,315265417216.0,188389244928.0,126876147712.0
8732,주성엔지니어링,2018-12-31,363289214976.0,209328832512.0,153960366080.0
8733,주성엔지니어링,2019-03-31,400232841216.0,213791916032.0,186440925184.0
8734,주성엔지니어링,2019-06-30,441232392192.0,222618222592.0,218614169600.0
8735,주성엔지니어링,2019-09-30,455999913984.0,233826451456.0,222173446144.0
8736,주성엔지니어링,2019-12-31,450012282880.0,247817469952.0,202194812928.0
8737,주성엔지니어링,2020-03-31,515131703296.0,243113181184.0,272018505728.0
8738,주연테크,2017-12-31,55053385728.0,48527605760.0,6525778944.0
8739,주연테크,2018-12-31,60682698752.0,44644302848.0,16038392832.0
8740,주연테크,2019-03-31,54989832192.0,43726872576.0,11262961664.0
8741,주연테크,2019-06-30,64719732736.0,48176283648.0,16543450112.0
8742,주연테크,2019-09-30,70772203520.0,47906156544.0,22866051072.0
8743,주연테크,2019-12-31,61757554688.0,42745114624.0,19012440064.0
8744,주연테크,2020-03-31,54596317184.0,41228935168.0,13367382016.0
8745,줌인터넷,2017-12-31,10468801536.0,8295163392.0,2173637888.0
8746,줌인터넷,2018-12-31,19137984512.0,11472580608.0,7665404416.0
8747,줌인터넷,2019-09-30,33498470400.0,26550052864.0,6948418048.0
8748,줌인터넷,2019-12-31,34473836544.0,28273717248.0,6200119296.0
8749,줌인터넷,2020-03-31,34346053632.0,28136130560.0,6209923072.0
8750,중앙리빙테크,2019-03-31,25741875200.0,19033673728.0,6708201984.0
8751,중앙에너비스,2017-12-31,60493561856.0,45194125312.0,15299435520.0
8752,중앙에너비스,2018-12-31,58743738368.0,45263716352.0,13480019968.0
8753,중앙에너비스,2019-12-31,61575389184.0,45123993600.0,16451397632.0
8754,중앙에너비스,2020-03-31,59439370240.0,44402970624.0,15036400640.0
8755,중앙오션,2017-06-30,55276576768.0,17159434240.0,38117142528.0
8756,중앙오션,2017-12-31,52453347328.0,16548426752.0,35904917504.0
8757,중앙오션,2018-06-30,52453347328.0,16548426752.0,35904917504.0
8758,중앙오션,2018-12-31,56061812736.0,21140817920.0,34920992768.0
8759,중앙오션,2019-03-31,57831604224.0,23810703360.0,34020900864.0
8760,중앙오션,2019-06-30,56061812736.0,21140817920.0,34920992768.0
8761,중앙오션,2019-09-30,53375164416.0,20253167616.0,33121998848.0
8762,중앙오션,2019-12-31,59153080320.0,21166395392.0,37986684928.0
8763,중앙오션,2020-03-31,55794704384.0,21654294528.0,34140407808.0
8764,지노믹트리,2017-12-31,10385610752.0,8296158208.0,2089452672.0
8765,지노믹트리,2018-12-31,13953609728.0,11085104128.0,2868505856.0
8766,지노믹트리,2019-09-30,118838206464.0,114716180480.0,4122030336.0
8767,지노믹트리,2019-12-31,113725030400.0,108820643840.0,4904387072.0
8768,지노믹트리,2020-03-31,125592993792.0,105922641920.0,19670347776.0
8769,지누스,2017-12-31,340368621568.0,131539238912.0,208829382656.0
8770,지누스,2018-12-31,514784296960.0,176249733120.0,338534563840.0
8771,지누스,2019-09-30,617565782016.0,245476638720.0,372089126912.0
8772,지누스,2019-12-31,755067846656.0,374143614976.0,380924231680.0
8773,지누스,2020-03-31,751225012224.0,387516792832.0,363708252160.0
8774,지니언스,2017-12-31,37923041280.0,31920154624.0,6002886656.0
8775,지니언스,2018-12-31,37780389888.0,32016791552.0,5763596800.0
8776,지니언스,2019-03-31,36044365824.0,30847494144.0,5196870144.0
8777,지니언스,2019-06-30,37667917824.0,31255511040.0,6412406784.0
8778,지니언스,2019-09-30,37717696512.0,31043379200.0,6674315264.0
8779,지니언스,2019-12-31,42717741056.0,33859014656.0,8858726400.0
8780,지니언스,2020-03-31,41130696704.0,32947818496.0,8182879232.0
8781,지란지교시큐리티,2017-12-31,69632344064.0,48852377600.0,20779960320.0
8782,지란지교시큐리티,2018-12-31,89835266048.0,73568837632.0,16266428416.0
8783,지란지교시큐리티,2019-03-31,79896543232.0,70138929152.0,9757614080.0
8784,지란지교시큐리티,2019-06-30,81186365440.0,69054275584.0,12132086784.0
8785,지란지교시큐리티,2019-09-30,87405469696.0,70841802752.0,16563672064.0
8786,지란지교시큐리티,2019-12-31,99228852224.0,76797362176.0,22431490048.0
8787,지란지교시큐리티,2020-03-31,90664361984.0,73886441472.0,16777924608.0
8788,지어소프트,2017-12-31,26928764928.0,7502709248.0,19426056192.0
8789,지어소프트,2018-12-31,28388612096.0,9253594112.0,19135016960.0
8790,지어소프트,2019-03-31,31500500992.0,11235575808.0,20264925184.0
8791,지어소프트,2019-06-30,43894874112.0,11016025088.0,32878850048.0
8792,지어소프트,2019-09-30,43243094016.0,10873806848.0,32369285120.0
8793,지어소프트,2019-12-31,43117465600.0,9500184576.0,33617281024.0
8794,지어소프트,2020-03-31,51066163200.0,11097503744.0,39968661504.0
8795,지엔씨에너지,2017-12-31,114247942144.0,69758869504.0,44489072640.0
8796,지엔씨에너지,2018-12-31,127220629504.0,82882027520.0,44338606080.0
8797,지엔씨에너지,2019-03-31,118645104640.0,83527909376.0,35117191168.0
8798,지엔씨에너지,2019-06-30,133787033600.0,85738283008.0,48048746496.0
8799,지엔씨에너지,2019-09-30,143419736064.0,90361380864.0,53058351104.0
8800,지엔씨에너지,2019-12-31,142435516416.0,93027803136.0,49407709184.0
8801,지엔씨에너지,2020-03-31,151319560192.0,96907984896.0,54411575296.0
8802,지엔코,2017-12-31,289551155200.0,204725649408.0,84825489408.0
8803,지엔코,2018-12-31,278885400576.0,168816427008.0,110068981760.0
8804,지엔코,2019-03-31,279829643264.0,162780135424.0,117049499648.0
8805,지엔코,2019-06-30,278561652736.0,165807783936.0,112753852416.0
8806,지엔코,2019-09-30,277855535104.0,160817266688.0,117038276608.0
8807,지엔코,2019-12-31,248155717632.0,147481837568.0,100673880064.0
8808,지엔코,2020-03-31,243983073280.0,144449372160.0,99533692928.0
8809,지엘팜텍,2017-12-31,15021408256.0,5935440384.0,9085967360.0
8810,지엘팜텍,2018-12-31,31561637888.0,7816774656.0,23744864256.0
8811,지엘팜텍,2019-03-31,31688423424.0,8100631040.0,23587792896.0
8812,지엘팜텍,2019-06-30,29159981056.0,4615666688.0,24544315392.0
8813,지엘팜텍,2019-09-30,27241015296.0,3386100736.0,23854915584.0
8814,지엘팜텍,2019-12-31,26547011584.0,2361665280.0,24185346048.0
8815,지엘팜텍,2020-03-31,31479386112.0,7989096960.0,23490289664.0
8816,지엠비코리아,2017-12-31,468879278080.0,238345764864.0,230533513216.0
8817,지엠비코리아,2018-12-31,475197800448.0,231111327744.0,244086472704.0
8818,지엠비코리아,2019-03-31,491770019840.0,232536244224.0,259233759232.0
8819,지엠비코리아,2019-06-30,486172491776.0,233854533632.0,252317941760.0
8820,지엠비코리아,2019-09-30,491751342080.0,232266235904.0,259485106176.0
8821,지엠비코리아,2019-12-31,486911672320.0,233682092032.0,253229580288.0
8822,지엠비코리아,2020-03-31,504979456000.0,234300833792.0,270678638592.0
8823,지역난방공사,2017-12-31,5721591119872.0,1829732614144.0,3891858243584.0
8824,지역난방공사,2018-12-31,5657998655488.0,1560152506368.0,4097846018048.0
8825,지역난방공사,2019-03-31,5852379480064.0,1616083025920.0,4236296585216.0
8826,지역난방공사,2019-06-30,5749582331904.0,1572320575488.0,4177261494272.0
8827,지역난방공사,2019-09-30,5579279958016.0,1528337399808.0,4050942689280.0
8828,지역난방공사,2019-12-31,5892614389760.0,1529393577984.0,4363220680704.0
8829,지역난방공사,2020-03-31,5914304708608.0,1616199155712.0,4298105683968.0
8830,지와이커머스,2019-03-31,28909508608.0,9430519808.0,19478986752.0
8831,지와이커머스,2019-06-30,29063200768.0,10616246272.0,18446954496.0
8832,지와이커머스,2019-09-30,29359194112.0,10534403072.0,18824790016.0
8833,지투알,2017-12-31,603730608128.0,121888325632.0,481842298880.0
8834,지투알,2018-12-31,632827936768.0,130424061952.0,502403891200.0
8835,지투알,2019-03-31,586874028032.0,159217090560.0,427656970240.0
8836,지투알,2019-06-30,511674744832.0,121683042304.0,389991694336.0
8837,지투알,2019-09-30,480473481216.0,117807497216.0,362666000384.0
8838,지투알,2019-12-31,503688003584.0,142912569344.0,360775450624.0
8839,지투알,2020-03-31,412112945152.0,133379293184.0,278733651968.0
8840,지트리비앤티,2017-12-31,62711128064.0,44012236800.0,18698891264.0
8841,지트리비앤티,2018-12-31,107657273344.0,81431764992.0,26225512448.0
8842,지트리비앤티,2019-03-31,125109944320.0,83674791936.0,41435148288.0
8843,지트리비앤티,2019-06-30,123691565056.0,81493950464.0,42197618688.0
8844,지트리비앤티,2019-09-30,152665948160.0,82232385536.0,70433562624.0
8845,지트리비앤티,2019-12-31,139519000576.0,76096299008.0,63422709760.0
8846,지트리비앤티,2020-03-31,134163202048.0,81502494720.0,52660703232.0
8847,지티지웰니스,2017-12-31,25798576128.0,12275479552.0,13523095552.0
8848,지티지웰니스,2018-12-31,28965935104.0,19677954048.0,9287982080.0
8849,지티지웰니스,2019-03-31,45375287296.0,19308705792.0,26066581504.0
8850,지티지웰니스,2019-06-30,46289334272.0,18092654592.0,28196677632.0
8851,지티지웰니스,2019-09-30,48074690560.0,21434646528.0,26640046080.0
8852,지티지웰니스,2019-12-31,40400461824.0,14548398080.0,25852063744.0
8853,지티지웰니스,2020-03-31,43530842112.0,12335145984.0,31195695104.0
8854,진도,2017-12-31,158369202176.0,102511042560.0,55858151424.0
8855,진도,2018-12-31,160710508544.0,104714215424.0,55996284928.0
8856,진도,2019-03-31,142769782784.0,101190615040.0,41579163648.0
8857,진도,2019-06-30,143544811520.0,99204194304.0,44340609024.0
8858,진도,2019-09-30,148734115840.0,99419095040.0,49315024896.0
8859,진도,2019-12-31,145086136320.0,100084146176.0,45001986048.0
8860,진도,2020-03-31,130691235840.0,98959802368.0,31731431424.0
8861,진로발효,2017-12-31,107030437888.0,91002191872.0,16028243968.0
8862,진로발효,2018-12-31,115861700608.0,101272010752.0,14589689856.0
8863,진로발효,2019-03-31,122931724288.0,95105810432.0,27825911808.0
8864,진로발효,2019-06-30,119580614656.0,97673822208.0,21906790400.0
8865,진로발효,2019-09-30,92024504320.0,74127097856.0,17897404416.0
8866,진로발효,2019-12-31,91083612160.0,79395897344.0,11687713792.0
8867,진로발효,2020-03-31,99250216960.0,73705611264.0,25544607744.0
8868,진매트릭스,2019-03-31,30819590144.0,15731063808.0,15088526336.0
8869,진매트릭스,2019-06-30,30339811328.0,14875785216.0,15464027136.0
8870,진매트릭스,2019-09-30,28958734336.0,15529533440.0,13429200896.0
8871,진바이오텍,2017-12-31,59542773760.0,38055555072.0,21487220736.0
8872,진바이오텍,2018-12-31,72627060736.0,45306490880.0,27320571904.0
8873,진바이오텍,2019-03-31,71670382592.0,44386803712.0,27283574784.0
8874,진바이오텍,2019-06-30,72109580288.0,44451758080.0,27657824256.0
8875,진바이오텍,2019-09-30,70136979456.0,43294511104.0,26842464256.0
8876,진바이오텍,2019-12-31,67932581888.0,43330613248.0,24601966592.0
8877,진바이오텍,2020-03-31,72013504512.0,42161889280.0,29851615232.0
8878,진성티이씨,2017-12-31,192429375488.0,102989807616.0,89439567872.0
8879,진성티이씨,2018-12-31,249946505216.0,120607080448.0,129339432960.0
8880,진성티이씨,2019-03-31,274025070592.0,125140287488.0,148884783104.0
8881,진성티이씨,2019-06-30,278335553536.0,130894192640.0,147441352704.0
8882,진성티이씨,2019-09-30,276512145408.0,137728032768.0,138784129024.0
8883,진성티이씨,2019-12-31,275526025216.0,139672731648.0,135853301760.0
8884,진성티이씨,2020-03-31,293427576832.0,144167763968.0,149259812864.0
8885,진양산업,2017-12-31,46883258368.0,34212542464.0,12670716928.0
8886,진양산업,2018-12-31,50695688192.0,35416690688.0,15278997504.0
8887,진양산업,2019-03-31,51832193024.0,35916292096.0,15915897856.0
8888,진양산업,2019-06-30,54485999616.0,37698162688.0,16787836928.0
8889,진양산업,2019-09-30,53458128896.0,39170420736.0,14287709184.0
8890,진양산업,2019-12-31,54529282048.0,41062260736.0,13467024384.0
8891,진양산업,2020-03-31,55877480448.0,40794669056.0,15082812416.0
8892,진양폴리우레탄,2017-12-31,35313762304.0,18196273152.0,17117489152.0
8893,진양폴리우레탄,2018-12-31,35008057344.0,19027161088.0,15980896256.0
8894,진양폴리우레탄,2019-03-31,35880316928.0,19713826816.0,16166489088.0
8895,진양폴리우레탄,2019-06-30,35927511040.0,20386568192.0,15540942848.0
8896,진양폴리우레탄,2019-09-30,36827709440.0,26199291904.0,10628417536.0
8897,진양폴리우레탄,2019-12-31,43396755456.0,26584061952.0,16812694528.0
8898,진양폴리우레탄,2020-03-31,43793604608.0,26032799744.0,17760804864.0
8899,진양홀딩스,2017-12-31,552714829824.0,400311582720.0,152403279872.0
8900,진양홀딩스,2018-12-31,496161914880.0,359086456832.0,137075458048.0
8901,진양홀딩스,2019-03-31,502145581056.0,355900293120.0,146245287936.0
8902,진양홀딩스,2019-06-30,505031786496.0,362080862208.0,142950924288.0
8903,진양홀딩스,2019-09-30,499101106176.0,366234697728.0,132866400256.0
8904,진양홀딩스,2019-12-31,513948286976.0,372690780160.0,141257506816.0
8905,진양홀딩스,2020-03-31,515434938368.0,365939425280.0,149495513088.0
8906,진원생명과학,2017-12-31,45634060288.0,36540305408.0,9093752832.0
8907,진원생명과학,2018-12-31,49295859712.0,29410156544.0,19885703168.0
8908,진원생명과학,2019-03-31,54453055488.0,29159565312.0,25293492224.0
8909,진원생명과학,2019-06-30,53838499840.0,25431445504.0,28407054336.0
8910,진원생명과학,2019-09-30,55932329984.0,28524886016.0,27407446016.0
8911,진원생명과학,2019-12-31,51152310272.0,24060166144.0,27092146176.0
8912,진원생명과학,2020-03-31,58017464320.0,41681612800.0,16335851520.0
8913,차바이오텍,2017-12-31,793607798784.0,408455675904.0,385152155648.0
8914,차바이오텍,2018-12-31,947531808768.0,550246678528.0,397285097472.0
8915,차바이오텍,2019-03-31,986096795648.0,560388636672.0,425708191744.0
8916,차바이오텍,2019-06-30,1081509543936.0,615867744256.0,465641832448.0
8917,차바이오텍,2019-09-30,1160998682624.0,674694758400.0,486303956992.0
8918,차바이오텍,2019-12-31,1162923474944.0,666298351616.0,496625090560.0
8919,차바이오텍,2020-03-31,1206035546112.0,677169332224.0,528866246656.0
8920,참엔지니어링,2017-12-31,746877943808.0,64874913792.0,682003005440.0
8921,참엔지니어링,2018-12-31,769729363968.0,84474019840.0,685255360512.0
8922,참엔지니어링,2019-03-31,848024633344.0,80927113216.0,767097569280.0
8923,참엔지니어링,2019-06-30,759828054016.0,82905612288.0,676922458112.0
8924,참엔지니어링,2019-09-30,697853018112.0,85062565888.0,612790501376.0
8925,참엔지니어링,2019-12-31,715417714688.0,79083675648.0,636334047232.0
