,종목코드,회사명,업종,업종명,결산기준일,보고서종류,자산총계,유동자산,비유동자산,부채총계,유동부채,비유동부채,자본총계,이익잉여금(결손금),유동자산per자산총계,비유동자산per자산총계,유동부채per자산총계,비유동부채per자산총계,부채총계per자산총계,이익잉여금(결손금)per자산총계,자본총계per자산총계,cluster
8614,[003780],진양산업,222.0,플라스틱제품 제조업,2019-09-30,3분기보고서,53458128896.0,22500388864.0,30957740032.0,14287709184.0,10377286656.0,3910422528.0,39170420736.0,28481443840.0,0.4208974262412613,0.5791025737587386,0.19411990038387744,0.07314925921944486,0.2672691596033223,0.5327804101675381,0.7327308595518561,2
8615,[003780],진양산업,222.0,플라스틱제품 제조업,2019-12-31,사업보고서,54529282048.0,23920365568.0,30608918528.0,13467024384.0,10633717760.0,2833306880.0,41062260736.0,30600738816.0,0.4386700992494975,0.5613299383083049,0.19500931170594826,0.0519593651995262,0.24696867221074914,0.561179932445532,0.7530313841259545,2
8616,[003780],진양산업,222.0,플라스틱제품 제조업,2020-03-31,1분기보고서,55877480448.0,25496633344.0,30380849152.0,15082812416.0,12166472704.0,2916339200.0,40794669056.0,30092625920.0,0.4562953293451976,0.5437047073064192,0.21773481206480327,0.05219167322180833,0.26992649444951583,0.5385465786705329,0.7300735238762925,2
8617,[010640],진양폴리우레탄,222.0,플라스틱제품 제조업,2017-12-31,사업보고서,35313762304.0,6568534016.0,28745228288.0,17117489152.0,14159085568.0,2958403584.0,18196273152.0,10766527488.0,0.18600493369849694,0.8139950663015031,0.4009509223659297,0.08377480593918198,0.4847257283051117,0.3048819153087088,0.5152742716948883,0
8618,[010640],진양폴리우레탄,222.0,플라스틱제품 제조업,2018-12-31,사업보고서,35008057344.0,7134376448.0,27873681408.0,15980896256.0,12969564160.0,3011331840.0,19027161088.0,11597415424.0,0.2037924120694676,0.7962076025557371,0.3704736893154925,0.08601825032476729,0.4564919469528621,0.3312784628418597,0.5435080530471379,0
8619,[010640],진양폴리우레탄,222.0,플라스틱제품 제조업,2019-03-31,1분기보고서,35880316928.0,8025671680.0,27854643200.0,16166489088.0,13138729984.0,3027759104.0,19713826816.0,12284080128.0,0.22367895178030014,0.7763209911410512,0.3661821050902396,0.08438495986743141,0.4505670649576711,0.34236264280078993,0.5494329065030047,0
8620,[010640],진양폴리우레탄,222.0,플라스틱제품 제조업,2019-06-30,반기보고서,35927511040.0,8145474048.0,27782037504.0,15540942848.0,12454385664.0,3086557184.0,20386568192.0,12956823552.0,0.2267196867306286,0.7732803275202891,0.3466531719977449,0.08591068778918674,0.4325638597869317,0.3606379394769229,0.5674361402130683,0
8621,[010640],진양폴리우레탄,222.0,플라스틱제품 제조업,2019-09-30,3분기보고서,36827709440.0,8250902528.0,28576806912.0,10628417536.0,5905248256.0,4723169792.0,26199291904.0,18769545216.0,0.22404061109047352,0.7759593889095265,0.16034796477421107,0.12825043598475833,0.28859838685639416,0.5096582302132989,0.7114016131436058,2
8622,[010640],진양폴리우레탄,222.0,플라스틱제품 제조업,2019-12-31,사업보고서,43396755456.0,8273836032.0,35122921472.0,16812694528.0,7340071424.0,9472623616.0,26584061952.0,19154317312.0,0.19065563646546912,0.809344410726999,0.1691387143318146,0.21827953533540773,0.3874182378691053,0.441376713782683,0.6125817857271288,2
8623,[010640],진양폴리우레탄,222.0,플라스틱제품 제조업,2020-03-31,1분기보고서,43793604608.0,8581068288.0,35212537856.0,17760804864.0,8272311808.0,9488493568.0,26032799744.0,18603053056.0,0.1959434114823344,0.8040566235912799,0.1888931473452828,0.21666390910116332,0.40555704475524135,0.4247892636954047,0.5944429552447587,0
8624,[100250],진양홀딩스,222.0,플라스틱제품 제조업,2017-12-31,사업보고서,552714829824.0,147279675392.0,405435154432.0,152403279872.0,83744940032.0,68658335744.0,400311582720.0,162238136320.0,0.26646593766788923,0.7335340623321107,0.1515156379261015,0.12422018017114315,0.2757358255079378,0.2935295518878355,0.7242642337776074,2
8625,[100250],진양홀딩스,222.0,플라스틱제품 제조업,2018-12-31,사업보고서,496161914880.0,155297005568.0,340864892928.0,137075458048.0,102302171136.0,34773291008.0,359086456832.0,155900510208.0,0.31299662652575744,0.6870033404527641,0.2061870693173668,0.07008456305319231,0.27627162411518946,0.31421297268595383,0.7237283758848105,2
8626,[100250],진양홀딩스,222.0,플라스틱제품 제조업,2019-03-31,1분기보고서,502145581056.0,155741634560.0,346403962880.0,146245287936.0,110739906560.0,35505385472.0,355900293120.0,153239322624.0,0.3101523550849121,0.689847677543076,0.22053346825658934,0.070707354224512,0.2912408143241044,0.30516911510351524,0.7087591856758956,2
8627,[100250],진양홀딩스,222.0,플라스틱제품 제조업,2019-06-30,반기보고서,505031786496.0,128235970560.0,376795824128.0,142950924288.0,102502752256.0,40448167936.0,362080862208.0,154468728832.0,0.2539166325544059,0.7460833836663553,0.2029629718303124,0.08009034088059397,0.283053320821287,0.30585941907484954,0.7169466791787129,2
8628,[100250],진양홀딩스,222.0,플라스틱제품 제조업,2019-09-30,3분기보고서,499101106176.0,119052443648.0,380048637952.0,132866400256.0,88465727488.0,44400664576.0,366234697728.0,155737948160.0,0.2385337202719364,0.7614662304875396,0.1772501130398296,0.08896126261107266,0.2662113920644103,0.3120368723548401,0.7337885915220818,2
8629,[100250],진양홀딩스,222.0,플라스틱제품 제조업,2019-12-31,사업보고서,513948286976.0,129847566336.0,384100696064.0,141257506816.0,93236207616.0,48021299200.0,372690780160.0,162742157312.0,0.2526471429645285,0.747352809217431,0.18141165167528592,0.09343605264753507,0.274847704322821,0.3166508410205084,0.7251522956771791,2
8630,[100250],진양홀딩스,222.0,플라스틱제품 제조업,2020-03-31,1분기보고서,515434938368.0,139992907776.0,375442046976.0,149495513088.0,101762318336.0,47733202944.0,365939425280.0,157996417024.0,0.2716015104045016,0.7283985213822455,0.19742999700060251,0.09260762007157612,0.2900376011788052,0.3065302820260059,0.7099623988211948,2
8631,[011000],진원생명과학,212.0,의약품 제조업,2017-12-31,사업보고서,45634060288.0,34652889088.0,10981168128.0,9093752832.0,8568209920.0,525542624.0,36540305408.0,-42344730624.0,0.7593645813960669,0.2406353512857944,0.187759096296174,0.011516455487047631,0.1992755580942971,-0.9279194171362182,0.8007243970269438,1
8632,[011000],진원생명과학,212.0,의약품 제조업,2018-12-31,사업보고서,49295859712.0,38183342080.0,11112519680.0,19885703168.0,18812465152.0,1073238976.0,29410156544.0,-53659844608.0,0.7745750313125201,0.22542501023255104,0.3816236345589185,0.021771381659030958,0.4033949967436973,-1.0885263979874902,0.5966050032563027,4
8633,[011000],진원생명과학,212.0,의약품 제조업,2019-03-31,1분기보고서,54453055488.0,39600971776.0,14852085760.0,25293492224.0,21337913344.0,3955578112.0,29159565312.0,-54125891584.0,0.7272497644273974,0.27275027318298056,0.3918588801449775,0.07264198632291081,0.4645008805717801,-0.9939918173357214,0.535499157038598,4
8634,[011000],진원생명과학,212.0,의약품 제조업,2019-06-30,반기보고서,53838499840.0,39399518208.0,14438981632.0,28407054336.0,23698268160.0,4708786176.0,25431445504.0,-58094686208.0,0.7318093617966603,0.2681906382033397,0.4401732631932116,0.0874613183872844,0.527634581580496,-1.0790546984156089,0.47236541841950397,4
8635,[011000],진원생명과학,212.0,의약품 제조업,2019-09-30,3분기보고서,55932329984.0,41662255104.0,14270078976.0,27407446016.0,22405117952.0,5002326528.0,28524886016.0,-58492149760.0,0.7448689356570324,0.255131137574317,0.4005754446204763,0.0894353324710586,0.49001080455329105,-1.0457663711976999,0.5099892320623838,4
8636,[011000],진원생명과학,212.0,의약품 제조업,2019-12-31,사업보고서,51152310272.0,36595937280.0,14556375040.0,27092146176.0,22652882944.0,4439263744.0,24060166144.0,-62275903488.0,0.7154307808465117,0.2845692591907807,0.4428516097033421,0.08678520521154222,0.5296368049055612,-1.2174602311577096,0.4703632351317311,4
8637,[011000],진원생명과학,212.0,의약품 제조업,2020-03-31,1분기보고서,58017464320.0,43062722560.0,14954741760.0,16335851520.0,12033009664.0,4302842368.0,41681612800.0,-64398770176.0,0.7422372395057475,0.2577627604942525,0.2074032328891688,0.07416460575159449,0.28156782981583434,-1.1099893959653837,0.7184321701841657,4
8638,[085660],차바이오텍,211.0,기초 의약물질 및 생물학적 제제 제조업,2017-12-31,사업보고서,793607798784.0,471704469504.0,321903329280.0,385152155648.0,229248172032.0,155903983616.0,408455675904.0,9371626496.0,0.5943798312299424,0.4056201687700576,0.28886834577894005,0.19644966172822745,0.4853180075071675,0.011808889114194202,0.5146820337827493,4
8639,[085660],차바이오텍,211.0,기초 의약물질 및 생물학적 제제 제조업,2018-12-31,사업보고서,947531808768.0,463557885952.0,483973922816.0,397285097472.0,227938058240.0,169347022848.0,550246678528.0,70584614912.0,0.4892267274433007,0.5107732725566994,0.2405597955981759,0.17872436711986314,0.4192841800092792,0.0744931349626938,0.5807157854082406,4
8640,[085660],차바이오텍,211.0,기초 의약물질 및 생물학적 제제 제조업,2019-03-31,1분기보고서,986096795648.0,468529577984.0,517567217664.0,425708191744.0,223950815232.0,201757376512.0,560388636672.0,67821580288.0,0.4751354837088911,0.524864516291109,0.22710834901844884,0.20460199992782446,0.4317103489462733,0.06877781226682922,0.5682896842837303,4
8641,[085660],차바이오텍,211.0,기초 의약물질 및 생물학적 제제 제조업,2019-06-30,반기보고서,1081509543936.0,481452589056.0,600056987648.0,465641832448.0,229546934272.0,236094898176.0,615867744256.0,118843547648.0,0.44516721258309183,0.5548328177153,0.21224679482401665,0.21830126187954502,0.4305480567035616,0.10988673037085353,0.5694519735948302,0
8642,[085660],차바이오텍,211.0,기초 의약물질 및 생물학적 제제 제조업,2019-09-30,3분기보고서,1160998682624.0,535796776960.0,625201971200.0,486303956992.0,239878324224.0,246425632768.0,674694758400.0,114832785408.0,0.4614964555765329,0.5385036008714209,0.20661377813267234,0.21225315450922624,0.41886693264189856,0.09890862679401476,0.5811330955820783,0
8643,[085660],차바이오텍,211.0,기초 의약물질 및 생물학적 제제 제조업,2019-12-31,사업보고서,1162923474944.0,509150265344.0,653773176832.0,496625090560.0,215908466688.0,280716607488.0,666298351616.0,115658948608.0,0.4378192342952901,0.5621807375274475,0.18566008111444907,0.2413887186356073,0.4270488138386877,0.09945533915167504,0.5729511579840498,0
8644,[085660],차바이오텍,211.0,기초 의약물질 및 생물학적 제제 제조업,2020-03-31,1분기보고서,1206035546112.0,517199265792.0,688836247552.0,528866246656.0,239173500928.0,289692745728.0,677169332224.0,115249627136.0,0.4288424727275573,0.5711575001024309,0.1983138073326645,0.2402024937506256,0.4385163010832901,0.0955607216615962,0.5614837260867217,0
8645,[009310],참엔지니어링,292.0,특수 목적용 기계 제조업,2017-12-31,사업보고서,746877943808.0,402098356224.0,343119462400.0,682003005440.0,586435330048.0,95567650816.0,64874913792.0,-37824376832.0,0.5383722461716817,0.4594050008366638,0.7851822843475948,0.12795618294569372,0.9131385001982636,-0.050643317486589914,0.08686146689676165,3
8646,[009310],참엔지니어링,292.0,특수 목적용 기계 제조업,2018-12-31,사업보고서,769729363968.0,403818938368.0,340294959104.0,685255360512.0,628891123712.0,51938066432.0,84474019840.0,-17946281984.0,0.52462457231239,0.44209689149671977,0.8170288846329434,0.06747575039135342,0.8902549293162839,-0.023315054386759862,0.10974509196911947,3
8647,[009310],참엔지니어링,292.0,특수 목적용 기계 제조업,2019-03-31,1분기보고서,848024633344.0,479787417600.0,368237248512.0,767097569280.0,703483346944.0,63614222336.0,80927113216.0,-23419295744.0,0.565770614124808,0.43422942451557894,0.8295553210169934,0.07501459254214256,0.904569913559136,-0.027616291818848608,0.09543014440144457,3
8648,[009310],참엔지니어링,292.0,특수 목적용 기계 제조업,2019-06-30,반기보고서,759828054016.0,394480484352.0,359397163008.0,676922458112.0,600652120064.0,76268953600.0,82905612288.0,-29199888384.0,0.5191707285181303,0.4729980172598786,0.7905105857691217,0.1003765959902212,0.8908890038136783,-0.03842960026241032,0.10911101774909487,3
8649,[009310],참엔지니어링,292.0,특수 목적용 기계 제조업,2019-09-30,3분기보고서,697853018112.0,375328997376.0,316573679616.0,612790501376.0,527980494848.0,84808605696.0,85062565888.0,-30359638016.0,0.5378338813973039,0.4536394790875468,0.7565783641323498,0.12152789125343995,0.8781082627311241,-0.043504344364858095,0.12189180770204552,3
8650,[009310],참엔지니어링,292.0,특수 목적용 기계 제조업,2019-12-31,사업보고서,715417714688.0,394976624640.0,319455723520.0,636334047232.0,540662890496.0,95671189504.0,79083675648.0,-37809848320.0,0.5520923182790529,0.4465303513756539,0.7557303647866588,0.13372773351820488,0.8894580525022516,-0.05285003088928153,0.11054195894840134,3
8651,[009310],참엔지니어링,292.0,특수 목적용 기계 제조업,2020-03-31,1분기보고서,673238876160.0,350047240192.0,323191603200.0,585758867456.0,486051905536.0,99706978304.0,87479967744.0,-37845905408.0,0.5199450783183959,0.4800548730094297,0.7219605443885363,0.14810044671321673,0.8700609667656659,-0.056214676169422,0.12993897239411611,3
8652,[004650],창해에탄올,111.0,알코올음료 제조업,2017-12-31,사업보고서,383132532736.0,115755507712.0,267377016832.0,201044312064.0,159735889920.0,41308413952.0,182088220672.0,99721175040.0,0.3021291532863958,0.6978708253319691,0.41692071612740617,0.10781755769214156,0.5247382952011828,0.2602785368495803,0.4752617047988172,0
8653,[004650],창해에탄올,111.0,알코올음료 제조업,2018-12-31,사업보고서,365404225536.0,127411486720.0,237992755200.0,206824013824.0,145481695232.0,61342314496.0,158580228096.0,99632570368.0,0.34868640758903124,0.6513136372489834,0.3981390609771889,0.16787521930272942,0.5660142914894221,0.2726639797934797,0.43398575334859263,0
8654,[004650],창해에탄올,111.0,알코올음료 제조업,2019-03-31,1분기보고서,359792115712.0,127686696960.0,232105426944.0,200876163072.0,137525936128.0,63350239232.0,158915952640.0,99259752448.0,0.35489020293654344,0.6451098198321601,0.3822372145533181,0.17607456213050948,0.5583117425307723,0.27588084372436245,0.4416882574692276,0
8655,[004650],창해에탄올,111.0,알코올음료 제조업,2019-06-30,반기보고서,354338340864.0,126330658816.0,228007690240.0,180197851136.0,145965137920.0,34232700928.0,174140506112.0,102978478080.0,0.3565255131803179,0.6434745099388286,0.411937182874668,0.09661020832385447,0.5085474258772421,0.29062188931884336,0.4914526203610508,0
8656,[004650],창해에탄올,111.0,알코올음료 제조업,2019-09-30,3분기보고서,348762669056.0,123143200768.0,225619460096.0,163544956928.0,131360079872.0,32184877056.0,185217695744.0,106159087616.0,0.3530859569956645,0.646914019515583,0.3766460447947421,0.09228303345399662,0.4689290782487388,0.3043877600298852,0.5310708747737564,0
8657,[004650],창해에탄올,111.0,알코올음료 제조업,2019-12-31,사업보고서,193042595840.0,50127130624.0,142915469312.0,66240954368.0,60013928448.0,6227024896.0,126801641472.0,117683871744.0,0.2596687555193622,0.7403312656987528,0.31088438376440763,0.032257258398872564,0.3431416474678089,0.609626446598036,0.656858352532191,2
8658,[004650],창해에탄올,111.0,알코올음료 제조업,2020-03-31,1분기보고서,200803270656.0,58680315904.0,142122942464.0,75838824448.0,69796397056.0,6042426368.0,124964446208.0,117209448448.0,0.2922278890791893,0.7077720497265882,0.3475859572803949,0.03009127465035865,0.3776772370302721,0.5837028852423116,0.6223227629697279,2
8659,[311690],천랩,701.0,자연과학 및 공학 연구개발업,2017-12-31,사업보고서,14987693056.0,13357520896.0,1630172160.0,1825171584.0,1615368064.0,209803456.0,13162520576.0,-4949581312.0,0.8912326163933951,0.10876738360660487,0.10777963346088958,0.013998382220405142,0.12177801995146492,-0.3302430396396824,0.8782219202661525,1
8660,[311690],천랩,701.0,자연과학 및 공학 연구개발업,2018-12-31,사업보고서,12834445312.0,11467499520.0,1366946560.0,2057203200.0,1882245120.0,174958000.0,10777242624.0,-3134950400.0,0.8934939719816385,0.1065060878573324,0.1466557435279366,0.013631909735625045,0.16028765949678778,-0.2442606847269723,0.8397123803958595,1
8661,[311690],천랩,701.0,자연과학 및 공학 연구개발업,2019-12-31,사업보고서,33741414400.0,31641954304.0,2099460096.0,2886768384.0,2305012736.0,581755584.0,30854647808.0,-4222377216.0,0.9377779463803392,0.06222205361966095,0.0683140519444259,0.017241588544669898,0.08555564238587461,-0.12513930702324086,0.9144444107239322,1
8662,[311690],천랩,701.0,자연과학 및 공학 연구개발업,2020-03-31,1분기보고서,45321625600.0,19003658240.0,26317965312.0,15941644288.0,2905153024.0,13036491776.0,29379979264.0,-1689908864.0,0.4193066331671916,0.5806933216446676,0.06410081248277202,0.28764395811963106,0.3517447593053679,-0.03728703111655377,0.6482551955064912,2
8663,[278280],천보,201.0,기초 화학물질 제조업,2017-12-31,사업보고서,101723127808.0,42004242432.0,59718889472.0,24770791424.0,23207149568.0,1563643136.0,76952338432.0,71617159168.0,0.4129271615721649,0.5870728786939976,0.22814034593787705,0.015371559739603559,0.2435118930943048,0.7040400812603373,0.7564881270387764,2
8664,[278280],천보,201.0,기초 화학물질 제조업,2018-12-31,사업보고서,134748069888.0,71926005760.0,62822060032.0,27149629440.0,25774594048.0,1375036288.0,107598438400.0,94789369856.0,0.5337813433601202,0.4662186262424129,0.19127987561842885,0.01020449709701151,0.20148436606599449,0.7034562345478277,0.798515618735272,2
8665,[278280],천보,201.0,기초 화학물질 제조업,2019-03-31,1분기보고서,219483865088.0,154297499648.0,65186373632.0,25846159360.0,24438114304.0,1408044544.0,193637711872.0,101070323712.0,0.703001560438786,0.29699847688514197,0.11134355727789724,0.006415253091317021,0.11775881270195974,0.4604909052037917,0.8822412152909863,1
8666,[278280],천보,201.0,기초 화학물질 제조업,2019-06-30,반기보고서,222396825600.0,150913024000.0,71483809792.0,23032963072.0,21633718272.0,1399245056.0,199363870720.0,107048222720.0,0.6785754409616896,0.3214245958733684,0.09727530154099466,0.006291659299655039,0.10356695968955414,0.4813388070229722,0.896433077145504,1
8667,[278280],천보,201.0,기초 화학물질 제조업,2019-09-30,3분기보고서,227190063104.0,151073767424.0,76116287488.0,22965164032.0,21439352832.0,1525812096.0,204224888832.0,111906439168.0,0.6649664398167076,0.3350335241253774,0.09436747602022444,0.006716015987466557,0.10108348806385654,0.49256749014050394,0.8989164668637496,1
8668,[278280],천보,201.0,기초 화학물질 제조업,2019-12-31,사업보고서,235236917248.0,153243762688.0,81993154560.0,24633257984.0,23353954304.0,1279303936.0,210603655168.0,118210428928.0,0.651444358652438,0.34855564134756195,0.09927844054927376,0.005438363803464087,0.10471680326447327,0.5025164855539062,0.8952831793232937,1
8669,[278280],천보,201.0,기초 화학물질 제조업,2020-03-31,1분기보고서,238638743552.0,152120950784.0,86517800960.0,26691862528.0,25258852352.0,1433011840.0,211946881024.0,121487491072.0,0.6374528650283999,0.36254716929963865,0.10584556378413898,0.006004942109024066,0.1118504989202802,0.5090853616798714,0.8881495010797198,1
8670,[096240],청담러닝,855.0,일반 교습 학원,2017-12-31,사업보고서,145606606848.0,43158368256.0,102448234496.0,61948502016.0,49941434368.0,12007066624.0,83658096640.0,10394151936.0,0.2964039145631173,0.703596057306291,0.3429887932223728,0.08246237505235103,0.4254511753073717,0.07138516693030658,0.5745487684314449,0
8671,[096240],청담러닝,855.0,일반 교습 학원,2018-12-31,사업보고서,166309396480.0,45900136448.0,120409260032.0,77062160384.0,65993596928.0,11068559360.0,89247244288.0,10582697984.0,0.2759924419154504,0.7240075580845496,0.396812196573248,0.06655402276882823,0.46336624397087106,0.0636325920722865,0.5366338052867186,0
8672,[096240],청담러닝,855.0,일반 교습 학원,2019-03-31,1분기보고서,173536444416.0,48847499264.0,124688941056.0,83020234752.0,70635438080.0,12384791552.0,90516209664.0,7893025280.0,0.2814826558673936,0.7185173205294952,0.4070351810981753,0.07136709291053174,0.4784023035125961,0.04548338711538258,0.5215976964874038,0
8673,[096240],청담러닝,855.0,일반 교습 학원,2019-06-30,반기보고서,189724573696.0,52409069568.0,137315508224.0,97299849216.0,77646577664.0,19653277696.0,92424724480.0,10736195584.0,0.2762376456935739,0.7237623758956168,0.4092594657158902,0.1035884667607207,0.5128479000928249,0.05658832366756481,0.4871520999071751,0
8674,[096240],청담러닝,855.0,일반 교습 학원,2019-09-30,3분기보고서,184966905856.0,48137080832.0,136829820928.0,94096171008.0,74798800896.0,19297363968.0,90870734848.0,10520434688.0,0.26024699180228256,0.7397529860532155,0.4043901829348445,0.10432873858539504,0.5087189547369924,0.05687738917031105,0.4912810452630076,0
8675,[096240],청담러닝,855.0,일반 교습 학원,2019-12-31,사업보고서,193391050752.0,58226462720.0,135164592128.0,105865953280.0,80636207104.0,25229748224.0,87525105664.0,11036489728.0,0.3010814745231836,0.6989185466567003,0.4169593514821217,0.13045975046877434,0.5474190913609541,0.057068254632697185,0.4525809509988137,0
8676,[096240],청담러닝,855.0,일반 교습 학원,2020-03-31,1분기보고서,187855470592.0,52127313920.0,135728152576.0,100972052480.0,77725450240.0,23246600192.0,86883409920.0,8898744320.0,0.27748627045956203,0.7225137077364416,0.41375132699121947,0.12374726229021504,0.5374986001834327,0.047370163306699895,0.4625013562085746,0
8677,[012600],청호컴넷,291.0,일반 목적용 기계 제조업,2017-12-31,사업보고서,63961239552.0,12510480384.0,51450757120.0,40273854464.0,26943045632.0,13330808832.0,23687385088.0,-24092147712.0,0.1955947144180825,0.8044052535625256,0.42124020454756056,0.20842011389041568,0.6296603184379762,-0.3766679301518737,0.3703396815620238,0
8678,[012600],청호컴넷,291.0,일반 목적용 기계 제조업,2018-12-31,사업보고서,72506900480.0,37783724032.0,34723176448.0,48173973504.0,42014068736.0,6159905280.0,24332929024.0,-23717472256.0,0.5211052159431654,0.4788947840568346,0.5794492449389557,0.08495612471669675,0.6644053625942555,-0.3271064146858978,0.33559466565133195,3
8679,[012600],청호컴넷,291.0,일반 목적용 기계 제조업,2019-03-31,1분기보고서,68891402240.0,34190526464.0,34700873728.0,48422424576.0,45548204032.0,2874223360.0,20468975616.0,-27574847488.0,0.4962959869054336,0.5037039833666187,0.6611594850881641,0.041721075004206506,0.7028805192164427,-0.4002654408446542,0.2971194510556097,3
8680,[012600],청호컴넷,291.0,일반 목적용 기계 제조업,2019-06-30,반기보고서,58210222080.0,23448530944.0,34761687040.0,48324866048.0,45275152384.0,3049714432.0,9885355008.0,-38155116544.0,0.4028249696724057,0.5971749599619463,0.7777869722224567,0.05239138974265875,0.8301783487715565,-0.6554710698674593,0.16982163363703148,3
8681,[012600],청호컴넷,291.0,일반 목적용 기계 제조업,2019-09-30,3분기보고서,66567852032.0,32138962944.0,34428887040.0,52122066944.0,47409549312.0,4712517632.0,14445783040.0,-34588823552.0,0.4828000598329416,0.5171999094014571,0.7121988747542828,0.07079269479409721,0.7829915695483801,-0.5196025182752287,0.21700839968601854,3
8682,[012600],청호컴넷,291.0,일반 목적용 기계 제조업,2019-12-31,사업보고서,50795712512.0,17248806912.0,33546903552.0,43854028800.0,34363359232.0,9490667520.0,6941684736.0,-43088900096.0,0.3395721028211807,0.6604278568604558,0.6765011756431606,0.18683993295217427,0.8633411489136983,-0.848278288956389,0.13665887124548345,3
8683,[012600],청호컴넷,291.0,일반 목적용 기계 제조업,2020-03-31,1분기보고서,35138666496.0,18653687808.0,16484980736.0,27150571520.0,24765730816.0,2384841728.0,7988096512.0,-42034642944.0,0.53085929741026,0.4691407608731129,0.704799962139121,0.06786944314666801,0.7726693761441026,-1.1962503741792536,0.227330667568427,3
8684,[066360],체리부로,101.0,"도축, 육류 가공 및 저장 처리업",2017-12-31,사업보고서,255024660480.0,74654187520.0,180370472960.0,145845485568.0,106037493760.0,39807991808.0,109179174912.0,59675140096.0,0.2927332101118694,0.7072667898881306,0.41579309844161466,0.15609467622885784,0.5718877746704726,0.2339975278613495,0.4281122253295275,0
8685,[066360],체리부로,101.0,"도축, 육류 가공 및 저장 처리업",2018-12-31,사업보고서,268293668864.0,73148170240.0,195145498624.0,167258832896.0,118381928448.0,48876904448.0,101034827776.0,49195233280.0,0.27264217806451235,0.7273578219354877,0.4412401118119886,0.1821768834685997,0.6234169952805882,0.1833633774822224,0.37658297418570574,0
8686,[066360],체리부로,101.0,"도축, 육류 가공 및 저장 처리업",2019-03-31,1분기보고서,263796113408.0,64732024832.0,199064092672.0,164595974144.0,113456832512.0,51139145728.0,99200139264.0,47798730752.0,0.2453865752445044,0.7546134402826388,0.43009288895974784,0.19385860188510695,0.6239514753177118,0.1811957353521435,0.3760485246822883,0
8687,[066360],체리부로,101.0,"도축, 육류 가공 및 저장 처리업",2019-06-30,반기보고서,268125208576.0,69682429952.0,198442778624.0,174185005056.0,126198284288.0,47986712576.0,93940211712.0,42813050880.0,0.2598876484687136,0.7401123515312864,0.4706692256137831,0.17897128297206782,0.6496405391387409,0.15967559002519024,0.3503594914141491,0
8688,[066360],체리부로,101.0,"도축, 육류 가공 및 저장 처리업",2019-09-30,3분기보고서,268133449728.0,69628624896.0,198504824832.0,182575890432.0,134048448512.0,48527437824.0,85557559296.0,34825912320.0,0.2596789955398429,0.7403210044601571,0.499931838597465,0.1809824095920416,0.6809142634654821,0.12988275933244475,0.3190857365345179,0
8689,[066360],체리부로,101.0,"도축, 육류 가공 및 저장 처리업",2019-12-31,사업보고서,280388599808.0,63812702208.0,216575885312.0,184503074816.0,136455577600.0,48047497216.0,95885516800.0,28153049088.0,0.22758665028355876,0.7724133058915497,0.4866659261233868,0.17136038073195986,0.6580263068553467,0.10040725303125088,0.3419736639280589,0
8690,[066360],체리부로,101.0,"도축, 육류 가공 및 저장 처리업",2020-03-31,1분기보고서,288104480768.0,75600887808.0,212503592960.0,204048678912.0,153871925248.0,50176757760.0,84055793664.0,16733674496.0,0.2624078862170791,0.7375921137829209,0.5340837630772824,0.1741616708849645,0.7082454197451824,0.05808196544320675,0.2917545518206885,3
8691,[033250],체시스,303.0,자동차 신품 부품 제조업,2017-06-30,사업보고서,84911529984.0,23474991104.0,61436538880.0,55454695424.0,39742091264.0,15712604160.0,29456834560.0,3183189504.0,0.2764641163387755,0.7235358836612245,0.4680411632140966,0.18504676765288236,0.6530879308669789,0.03748830700141445,0.3469120691330211,0
8692,[033250],체시스,303.0,자동차 신품 부품 제조업,2018-06-30,사업보고서,90966523904.0,25547067392.0,65419456512.0,62506274816.0,50012921856.0,12493355008.0,28460249088.0,2024813312.0,0.28084031680666033,0.7191596831933397,0.5497948004342817,0.13734013867765962,0.6871349165981647,0.022258884093854712,0.3128650834018353,3
8693,[033250],체시스,303.0,자동차 신품 부품 제조업,2019-03-31,3분기보고서,89190850560.0,25216925696.0,63973928960.0,62777716736.0,48068321280.0,14709394432.0,26413137920.0,-89698688.0,0.2827299609508287,0.7172700849731644,0.5389378055954711,0.16492044127446429,0.7038582583509337,-0.0010056938288715881,0.2961417875730593,3
8694,[033250],체시스,303.0,자동차 신품 부품 제조업,2019-06-30,사업보고서,88630378496.0,22065397760.0,66564980736.0,61927759872.0,45253144576.0,16674616320.0,26702620672.0,-2279669248.0,0.2489597600104556,0.7510402399895445,0.5105827747090388,0.18813658028948327,0.6987193434449214,-0.025721082169392798,0.30128067966227995,3
8695,[033250],체시스,303.0,자동차 신품 부품 제조업,2019-09-30,1분기보고서,92898148352.0,28773720064.0,64124432384.0,65801523200.0,49834692608.0,15966828544.0,27096629248.0,-1804987520.0,0.3097340536323029,0.6902659904589957,0.5364444124243636,0.17187456184272,0.7083189963127329,-0.01942974700809675,0.2916810477785657,3
8696,[033250],체시스,303.0,자동차 신품 부품 제조업,2019-12-31,반기보고서,82065055744.0,18384488448.0,63680565248.0,55356948480.0,38419906560.0,16937041920.0,26708107264.0,-2126637824.0,0.2240233468597155,0.7759766281844738,0.4681640219663042,0.20638555310112386,0.6745495750674281,-0.025914048369552037,0.3254504249325719,0
